Relative Time Stamp (s),Magnetic North in Device x,Magnetic North in Device y,Magnetic North in Device z
 312006.140335917, -364.060485839844, -153.822631835938, -852.715515136719
 312006.156976208, -364.369384765625, -153.910232543945, -851.943481445312
 312006.158546917, -364.560607910156, -153.461608886719, -850.789916992188
 312006.177896583, -364.1875, -153.667129516602, -850.015930175781
 312006.179821583, -364.568359375, -153.682983398438, -849.321716308594
 312006.197755917, -364.553283691406, -153.600372314453, -847.701782226562
 312006.199869292, -364.726013183594, -153.908966064453, -847.1591796875
 312006.216349958, -365.039031982422, -154.071411132812, -846.155029296875
 312006.217858917, -365.191680908203, -154.149932861328, -844.996948242188
 312006.238239292, -365.588562011719, -154.392944335938, -844.223693847656
 312006.240211125, -365.839660644531, -154.778213500977, -842.985961914062
 312006.257439875, -366.078002929688, -154.938552856445, -842.367492675781
 312006.259340625, -366.898040771484, -154.672882080078, -841.52197265625
 312006.276507417, -366.682556152344, -154.960479736328, -840.438781738281
 312006.278489333, -367.003356933594, -155.200393676758, -839.81982421875
 312006.295793292, -367.541931152344, -155.298278808594, -838.816528320312
 312006.297349, -367.474975585938, -155.517532348633, -837.734130859375
 312006.315595833, -367.324645996094, -155.656539916992, -836.497985839844
 312006.317038958, -367.631713867188, -155.742874145508, -835.417236328125
 312006.337221875, -367.42626953125, -156.181503295898, -834.178527832031
 312006.33936225, -367.825469970703, -156.498107910156, -832.864379882812
 312006.356659167, -367.775939941406, -156.945526123047, -831.934448242188
 312006.358638333, -367.983581542969, -156.724395751953, -830.778991699219
 312006.37559, -367.627380371094, -157.157775878906, -830.080322265625
 312006.377946583, -367.550354003906, -157.226013183594, -829.153625488281
 312006.395081583, -367.729064941406, -157.610763549805, -828.687561035156
 312006.39666, -367.328491210938, -157.437103271484, -827.916748046875
 312006.415087125, -367.752563476562, -157.001037597656, -827.072082519531
 312006.416698417, -367.224670410156, -156.140441894531, -826.152526855469
 312006.430924708, -367.38232421875, -156.222473144531, -825.843383789062
 312006.433442125, -367.113403320312, -155.752655029297, -824.998046875
 312006.450557583, -366.707336425781, -155.575119018555, -823.30126953125
 312006.452930167, -366.311828613281, -155.477005004883, -822.45263671875
 312006.470176958, -365.520751953125, -155.280746459961, -820.755432128906
 312006.471722792, -365.268249511719, -155.038436889648, -819.908325195312
 312006.489802042, -364.943756103516, -154.867889404297, -818.983215332031
 312006.491331458, -365.446197509766, -154.4365234375, -818.370178222656
 312006.509396917, -365.733154296875, -154.148788452148, -818.527282714844
 312006.510972833, -365.638763427734, -153.916885375977, -818.374755859375
 312006.528971167, -366.525329589844, -153.359680175781, -819.461059570312
 312006.530495042, -366.504760742188, -153.129257202148, -818.768432617188
 312006.548777083, -367.112976074219, -153.009826660156, -819.310424804688
 312006.550344375, -366.925598144531, -152.546951293945, -819.236938476562
 312006.568262125, -366.709655761719, -152.762268066406, -819.003295898438
 312006.570593167, -366.548797607422, -152.677978515625, -818.772338867188
 312006.587851625, -366.304504394531, -152.513427734375, -818.387512207031
 312006.589483792, -365.63623046875, -152.856948852539, -817.920654296875
 312006.607577333, -365.204376220703, -153.287567138672, -817.453430175781
 312006.609588875, -364.67041015625, -153.336853027344, -817.375122070312
 312006.627246833, -364.355102539062, -153.244735717773, -817.066772460938
 312006.628841292, -364.007110595703, -153.755889892578, -816.830505371094
 312006.646989875, -363.762817382812, -153.591369628906, -816.445739746094
 312006.648643708, -362.924011230469, -153.69987487793, -815.980651855469
 312006.666500417, -362.678405761719, -153.46240234375, -816.291015625
 312006.66784725, -362.534912109375, -153.606262207031, -816.21240234375
 312006.686055625, -362.382293701172, -153.599731445312, -816.44384765625
 312006.68762525, -362.139404296875, -153.436157226562, -816.29052734375
 312006.70582175, -361.690673828125, -153.566970825195, -816.674682617188
 312006.707729292, -361.038055419922, -153.079376220703, -816.060607910156
 312006.725316208, -361.415283203125, -152.948684692383, -816.602355957031
 312006.726861833, -361.214202880859, -152.26025390625, -816.993774414062
