Relative Time Stamp (s),Magnetic North in Device x,Magnetic North in Device y,Magnetic North in Device z
 108642.137595875, 212.99591064453125, 20.928070068359375, -605.6890869140625
 108642.13922504167, 212.93991088867188, 20.587844848632812, -605.2218627929688
 108642.15733691667, 212.91604614257812, 20.371627807617188, -604.8547973632812
 108642.15920870834, 212.92564392089844, 20.458953857421875, -604.0614013671875
 108642.17713404167, 212.67335510253906, 19.983535766601562, -603.6856079101562
 108642.178906125, 212.7819061279297, 19.73541259765625, -603.3224487304688
 108642.19677770833, 212.53269958496094, 19.556655883789062, -602.7306518554688
 108642.19890058335, 212.67874145507812, 19.192520141601562, -601.814453125
 108642.21655162501, 212.68675231933594, 19.011322021484375, -601.7175903320312
 108642.21864245833, 212.86134338378906, 18.506942749023438, -601.330322265625
 108642.23624841667, 212.6386260986328, 18.152023315429688, -601.1578979492188
 108642.23835708333, 212.61582946777344, 17.7080078125, -600.96240234375
 108642.25580495835, 212.47323608398438, 17.9512939453125, -600.7511596679688
 108642.25776833334, 212.3157196044922, 17.734710693359375, -600.2113647460938
 108642.275715625, 212.19366455078125, 17.627059936523438, -600.0419921875
 108642.27762820834, 211.91908264160156, 17.517333984375, -599.8121948242188
 108642.29544008334, 211.60755920410156, 17.689224243164062, -599.4197998046875
 108642.29719795834, 211.61302185058594, 17.4736328125, -599.19384765625
 108642.31518016667, 211.00936889648438, 17.404800415039062, -598.7897338867188
 108642.31702333334, 210.61965942382812, 17.640151977539062, -598.5443115234375
 108642.33494670835, 210.33578491210938, 17.747940063476562, -598.2789306640625
 108642.33735858335, 209.954345703125, 18.033462524414062, -598.2730712890625
 108642.35570070834, 209.51919555664062, 18.13043212890625, -597.894287109375
 108642.35718212501, 209.2280731201172, 18.077224731445312, -597.7610473632812
 108642.37683758335, 209.36070251464844, 18.369110107421875, -597.516357421875
 108642.37848754167, 208.9597625732422, 18.613845825195312, -597.396484375
 108642.39397470834, 208.79649353027344, 18.489044189453125, -597.3184204101562
 108642.39556875001, 208.4943084716797, 18.563995361328125, -597.2028198242188
 108642.41373337501, 208.16734313964844, 18.666839599609375, -597.0401000976562
 108642.415230125, 208.26829528808594, 18.674560546875, -597.1314086914062
 108642.43348354167, 208.2432403564453, 18.85003662109375, -597.0007934570312
 108642.435300375, 207.97105407714844, 18.839797973632812, -597.108642578125
 108642.45320691667, 207.83895874023438, 18.696746826171875, -596.7081298828125
 108642.45463895834, 207.52642822265625, 18.654830932617188, -596.9685668945312
 108642.47417620834, 207.4184112548828, 18.777572631835938, -596.5130615234375
 108642.47598545834, 207.4049835205078, 19.1773681640625, -596.48388671875
 108642.493548625, 207.3423309326172, 18.98138427734375, -596.1126708984375
 108642.495477125, 207.28318786621094, 19.173873901367188, -595.9498291015625
 108642.51390329168, 206.787841796875, 18.818710327148438, -595.7735595703125
 108642.51568845834, 206.6213836669922, 19.082778930664062, -595.6691284179688
 108642.53294808335, 206.4812774658203, 18.839401245117188, -595.38720703125
 108642.53476104168, 206.3520965576172, 19.487258911132812, -595.0298461914062
 108642.55330466667, 206.28158569335938, 19.61602783203125, -595.038330078125
 108642.55550475001, 205.90234375, 19.498703002929688, -595.0628051757812
 108642.57410904167, 205.9669952392578, 19.475433349609375, -594.9010009765625
 108642.57598520834, 206.0122833251953, 19.312973022460938, -594.796630859375
 108642.59323416668, 205.9243621826172, 19.2464599609375, -594.72412109375
 108642.59514037501, 205.88783264160156, 19.27032470703125, -594.6893920898438
 108642.61291654168, 206.1162567138672, 19.680145263671875, -594.6118774414062
 108642.61474554168, 206.06964111328125, 19.57470703125, -594.569091796875
 108642.63250037501, 205.65139770507812, 19.689590454101562, -594.4619140625
 108642.63447504168, 205.5366668701172, 20.116409301757812, -594.61865234375
 108642.65251079167, 205.04132080078125, 19.965316772460938, -594.3633422851562
 108642.65463920834, 204.56967163085938, 20.480239868164062, -594.4735717773438
 108642.67292729167, 203.9403076171875, 20.819580078125, -594.1063232421875
 108642.67466466667, 203.36639404296875, 21.172882080078125, -594.3341064453125
 108642.69225729167, 202.66793823242188, 21.561203002929688, -594.1354370117188
 108642.694066875, 202.31040954589844, 22.058837890625, -594.160400390625
 108642.71254833334, 201.6942138671875, 22.010025024414062, -594.026123046875
 108642.71441512501, 201.28565979003906, 22.162200927734375, -594.3256225585938
 108642.73237716667, 200.92098999023438, 21.8616943359375, -594.4298706054688
 108642.73504591668, 200.68724060058594, 21.871337890625, -594.617431640625
 108642.75086504167, 200.45147705078125, 22.007125854492188, -594.4865112304688
 108642.752442875, 200.2337188720703, 22.384597778320312, -594.7608642578125
 108642.77182091668, 200.0845489501953, 22.674087524414062, -594.7147216796875
 108642.77378837501, 199.92575073242188, 23.18133544921875, -594.8676147460938
 108642.79254570833, 199.48223876953125, 22.915084838867188, -594.9448852539062
 108642.79429458333, 198.7958221435547, 23.255386352539062, -595.1048583984375
 108642.81068575001, 198.33380126953125, 23.173629760742188, -595.142822265625
 108642.812315125, 198.0247802734375, 23.615982055664062, -595.5159912109375
 108642.83108383334, 197.45703125, 23.898757934570312, -595.6199951171875
 108642.83295041668, 197.17745971679688, 24.108627319335938, -595.3114624023438
 108642.85156408334, 196.806640625, 24.058853149414062, -595.5458984375
 108642.853443125, 196.61563110351562, 24.304946899414062, -595.8355712890625
 108642.87061962501, 196.65707397460938, 24.169097900390625, -595.802978515625
 108642.872761, 196.23614501953125, 24.170974731445312, -595.8143920898438
 108642.89129479167, 195.8712615966797, 24.106155395507812, -595.8208618164062
 108642.89318404168, 195.9862823486328, 24.247024536132812, -595.8609619140625
 108642.911100875, 195.59381103515625, 24.559417724609375, -595.6989135742188
 108642.91288112501, 195.64093017578125, 24.604095458984375, -595.790771484375
 108642.930865625, 195.25473022460938, 24.42572021484375, -595.7933959960938
 108642.93265195834, 194.95411682128906, 24.49273681640625, -596.0984497070312
 108642.95018133333, 194.99630737304688, 24.685989379882812, -595.8914794921875
 108642.95209045833, 194.60104370117188, 25.0198974609375, -596.0731201171875
 108642.97019983333, 194.0890350341797, 25.43255615234375, -596.1083374023438
 108642.972419375, 193.4857177734375, 25.39837646484375, -596.3287353515625
 108642.98963983334, 193.03033447265625, 25.467086791992188, -596.3201293945312
 108642.991437, 192.74465942382812, 25.396835327148438, -596.488037109375
 108643.00926433333, 192.55670166015625, 25.91119384765625, -596.7482299804688
 108643.01199025, 192.0125274658203, 26.045700073242188, -596.970703125
 108643.028922875, 192.0513153076172, 26.168243408203125, -597.0341186523438
 108643.03047195834, 191.53155517578125, 26.0777587890625, -597.4652099609375
 108643.04498041667, 191.265625, 26.349334716796875, -597.5264282226562
 108643.04677875001, 191.1103057861328, 26.537277221679688, -597.5796508789062
 108643.06468133334, 190.91915893554688, 26.699172973632812, -597.4959716796875
 108643.06659533334, 190.46116638183594, 26.665206909179688, -598.1448364257812
 108643.08440483334, 190.3698272705078, 26.94708251953125, -598.2476806640625
 108643.08630516667, 190.07144165039062, 27.125274658203125, -598.3067626953125
 108643.10400945834, 189.91029357910156, 27.53692626953125, -598.57080078125
 108643.10571454167, 189.5637969970703, 27.534622192382812, -598.631591796875
 108643.12378904167, 189.4547576904297, 27.547775268554688, -598.6630859375
 108643.12540470833, 189.11517333984375, 27.515884399414062, -598.8942260742188
 108643.14361233334, 189.25132751464844, 27.705368041992188, -599.0391845703125
 108643.14526091667, 189.145263671875, 27.803390502929688, -599.3126831054688
 108643.163323625, 189.10726928710938, 27.990142822265625, -599.7361450195312
 108643.16529270833, 188.71401977539062, 27.910781860351562, -599.6383666992188
 108643.18305904168, 188.8238067626953, 28.247482299804688, -599.8291625976562
 108643.1847985, 188.37026977539062, 28.384262084960938, -600.2264404296875
 108643.20263533333, 188.67164611816406, 28.410049438476562, -600.2537231445312
 108643.20423266667, 188.12437438964844, 28.52459716796875, -600.26318359375
 108643.22233729168, 187.81675720214844, 28.096160888671875, -600.6058349609375
 108643.22405041667, 187.90805053710938, 28.312469482421875, -600.7257080078125
 108643.24254941667, 187.90823364257812, 28.3089599609375, -601.031494140625
 108643.24410766667, 187.78390502929688, 28.310516357421875, -601.1630859375
 108643.26184179167, 188.08895874023438, 28.853729248046875, -601.4158325195312
 108643.26382604167, 188.00198364257812, 29.345230102539062, -601.5991821289062
 108643.281439625, 187.62847900390625, 29.167938232421875, -601.6307373046875
 108643.283029375, 187.69039916992188, 29.1837158203125, -601.505615234375
 108643.30131341667, 187.6802520751953, 29.265762329101562, -601.570556640625
 108643.30330095835, 187.70144653320312, 29.117263793945312, -601.6917724609375
 108643.32105550001, 187.70118713378906, 29.17779541015625, -601.8516235351562
 108643.3231815, 187.72434997558594, 29.052810668945312, -601.980224609375
 108643.34067658334, 187.42176818847656, 29.30096435546875, -601.841796875
 108643.34268375, 187.54656982421875, 29.349349975585938, -602.0504150390625
 108643.36050954167, 187.40423583984375, 29.214675903320312, -602.1400146484375
 108643.36208620833, 187.11810302734375, 29.542861938476562, -602.1235961914062
 108643.380204625, 187.28395080566406, 29.26873779296875, -602.1495361328125
 108643.38269608334, 187.1482391357422, 29.628921508789062, -602.0996704101562
 108643.39985608334, 186.8956756591797, 29.544265747070312, -602.201171875
 108643.40146525, 186.91659545898438, 29.247390747070312, -602.0393676757812
 108643.419685375, 186.82044982910156, 29.29595947265625, -602.0982666015625
 108643.42128012501, 186.87803649902344, 29.1212158203125, -602.084716796875
 108643.43944862501, 186.75917053222656, 29.251296997070312, -601.9795532226562
 108643.441101125, 186.82147216796875, 29.08160400390625, -601.68798828125
 108643.45902604167, 186.80441284179688, 29.007431030273438, -602.0887451171875
 108643.46054333333, 187.0106201171875, 29.212081909179688, -601.8375854492188
 108643.47874566667, 187.23193359375, 29.0640869140625, -601.9853515625
 108643.480348375, 187.3657684326172, 29.249862670898438, -601.787109375
 108643.49853679167, 187.34414672851562, 29.0738525390625, -601.665283203125
 108643.50042916667, 187.76953125, 28.9268798828125, -601.697509765625
 108643.51828545834, 187.59378051757812, 28.8121337890625, -601.7443237304688
 108643.52006762501, 187.6722412109375, 28.880111694335938, -601.7612915039062
 108643.53787991668, 186.97267150878906, 28.555755615234375, -601.8748168945312
 108643.53945133334, 186.94705200195312, 28.295425415039062, -601.8533935546875
 108643.55771320834, 186.57815551757812, 28.58734130859375, -601.8563842773438
 108643.55960437501, 186.51890563964844, 28.300247192382812, -601.6740112304688
 108643.57727925, 186.02755737304688, 28.201217651367188, -602.1044311523438
 108643.57921420834, 186.04473876953125, 28.732376098632812, -602.0715942382812
 108643.59707545834, 185.84934997558594, 28.579833984375, -602.1683959960938
 108643.59865329167, 185.7382354736328, 28.205078125, -602.0457153320312
 108643.61686883334, 185.40882873535156, 28.464569091796875, -602.25
 108643.61885687501, 185.5800323486328, 28.41180419921875, -601.9243774414062
 108643.63657275001, 185.3121795654297, 28.469390869140625, -602.0233764648438
 108643.63901579168, 185.49403381347656, 28.68115234375, -602.1270751953125
 108643.65624020834, 185.3157196044922, 28.625320434570312, -602.4088745117188
 108643.65781804167, 185.38943481445312, 28.504486083984375, -602.1531982421875
 108643.67600116668, 185.24876403808594, 28.671585083007812, -602.0730590820312
 108643.67801116667, 185.2863006591797, 28.485794067382812, -602.0000610351562
 108643.69565458334, 185.1893310546875, 28.727874755859375, -602.1158447265625
 108643.69745891668, 185.46238708496094, 28.346588134765625, -602.0350952148438
 108643.71606829167, 185.20468139648438, 28.698410034179688, -602.074951171875
 108643.71833733334, 185.16860961914062, 28.429168701171875, -602.1219482421875
 108643.73525354167, 185.1820526123047, 28.498672485351562, -601.920654296875
 108643.736995875, 185.2618865966797, 28.589401245117188, -602.359130859375
 108643.75496354168, 184.94403076171875, 28.604583740234375, -602.0045776367188
 108643.75696554167, 185.11936950683594, 28.638748168945312, -602.16552734375
 108643.77492470834, 184.99172973632812, 28.545913696289062, -602.3338012695312
